GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "32031","Washoe, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5026,5475,5875,6259,6777,7151,7880,8732,9749,11409,12559,13513,14549,14954,15700,16773,17651,18365,19215,20464,21590,23060,24250,25960,26261,27490,28973,30289,31303,33582,35216,37814,39636,38777,39798,42236,44412,45569,45315,43331,41627,43933,45754,43890,44043,46464,50719,52084,55487
 "32033","White Pine, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",36344,41367,43912,49617,52076,55801,60486,56993,63931,68832,67211,83157,94743,92641,98412,96675,96279,100796,103801,120071,148271,164118,156344,161545,164606,189020,210223,224311,229670,248838,249005,254703,244313,244488,250429,277875,298633,310694,323680,329098,352401,384634,384227,375018,370473,378191,392114,383223,413396
 "32033","White Pine, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",10044,10124,10075,10275,9893,9908,9929,9618,8648,8865,8054,8289,8765,8724,8595,8353,8080,7841,7887,8161,8783,9374,9524,9522,9327,9131,9743,10135,10098,9931,9644,9029,8747,8693,8651,8708,9166,9511,9626,9732,9900,10030,10131,10018,10050,10038,9866,9744,9592
 "32033","White Pine, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3618,4086,4359,4829,5264,5632,6092,5926,7393,7764,8345,10032,10809,10619,11450,11574,11916,12855,13161,14713,16882,17508,16416,16965,17648,20701,21577,22132,22744,25057,25820,28209,27931,28125,28948,31910,32581,32667,33626,33816,35596,38348,37926,37434,36863,37676,39744,39329,43098
 "32510","Carson City (Independent City), NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",70983,86094,104264,122082,142199,163239,189435,220730,256190,311643,352566,397895,452262,475708,503576,552520,601045,646402,672934,736821,808735,872217,941474,1025626,1080695,1163386,1260239,1338679,1431386,1526658,1590269,1750671,1252164,1095751,1167997,1185455,1386285,1691451,1621198,1658971,2286837,2442605,2363973,2153762,2206574,2274840,2461958,2454615,2682333
 "32510","Carson City (Independent City), NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",15528,16041,18439,19991,22158,23808,25484,26094,27331,29972,31782,32323,33475,34324,34654,35260,36389,37086,37403,38379,39657,40714,41926,43231,44572,46108,47768,49290,50463,50864,51953,52568,53472,54503,55234,55995,55982,55410,55288,55552,55401,54988,54703,54362,53791,54155,54123,54283,54745
 "32510","Carson City (Independent City), NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4571,5367,5655,6107,6418,6856,7433,8459,9374,10398,11093,12310,13510,13859,14532,15670,16517,17430,17991,19199,20393,21423,22456,23724,24246,25232,26382,27159,28365,30015,30610,33303,23417,20104,21146,21171,24763,30526,29323,29863,41278,44421,43215,39619,41021,42006,45488,45219,48997
"Note: See the included footnote file."
"Last updated: March 6, 2019-- revised statistics for 1969-2000. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
